tier,action,category,path,size_bytes,size_MB,why
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2021-01-26 - CPLR Compliance Certification R323.2408 - Six Land Application Sites Applied Oct 2018 (Langworthy) - FY19 Arsenic Exceedance Notification.pdf,236650,0.237,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/EM-Cadillac WWTP-FY19 CPLR Arsenic Exceeded Notification - Received.pdf,105011,0.105,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/EM-Cadillac WWTP-FY19 CPLR Arsenic Exceeded Notification.pdf,292616,0.293,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/EM-FY19 Biosolids LA info - problems.pdf,108886,0.109,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/EM-raw sludge data - excel spreadsheet - June 2019 attached.pdf,108702,0.109,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/EM-RMP modifications - Scheduled Report now in Miwaters.pdf,305235,0.305,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/EM-RMP Question and Answer.pdf,62833,0.063,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/EM-RMP Question.pdf,736738,0.737,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/FW_ TestAmerica invoice and report files from 190-18507-1 WWTP - Biosolids.pdf,2426260,2.426,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/FY2019 - Form LA-VAR - Vector Attraction Reduction Certification - Applier Proof - Cadillac WWTF.pdf,464785,0.465,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/FY2019 - Form LA-MP - Land Application Management Practices Certification - Sites 1-8 - Cadillac WWTF.pdf,545315,0.545,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019-04-24 - HML Multiple Analysis Report 372610 - Spring Pathogen Retest Fecal Coliform Only 1330 MPN-g - Digester 4 (collected 2019-04-17).pdf,164727,0.165,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/FY2019 - EGLE Biosolids Annual Report EQP9267 Section IV - Site Information - EK-01 Keelean, TC-01 Carroll - Applier Midwest Injection.pdf",799187,0.799,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019-06-26 to 07-01 - Land Application Data Table - Fields 23N10W32-NS01 and 23N10W29-NS01 - 746862 Gallons 137.99 Dry Tons.pdf,201664,0.202,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/FY2019 - Biosolids Raw Data Entry Worksheet - 8 Sites June-Oct 2019 - Gallons, Solids, Acres, App Rates - Cadillac WWTF MI0020257.pdf",881319,0.881,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,06 - Lab Results & Sampling (general)/2019-10-28__-238039900655589400__FY19 Metals and Nutrient Results.pdf v1.pdf,890421,0.89,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/FY19 Metals and Nutrient Results.pdf,801400,0.801,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/FY20 TVS Reduction Log-Nov 2019 and May 2020.pdf,49986,0.05,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/TVS Sludge data with June 2019 - CS.pdf,46269,0.046,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2019/TVS Sludge-Temp data Mar-Apr-June 2019.pdf,40906,0.041,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2020ca - EGLE Biosolids Land Application Site ID Form EQP5852 - Site 21N08W30-AB01 - Owner Alan Benson, Farmer Bosscher - Missaukee Richland Twp (Site Update).pdf",2622582,2.623,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2025-10-21 export - DEQ Site ID Form - Biosolids Site 21N08W30-AB02 - Owner Alan Benson (copy 1).pdf,2611330,2.611,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2025-10-21 export - DEQ Site ID Form - Biosolids Site 21N09W25-AB01 - Owner Alan Benson (copy 2).pdf,2779187,2.779,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020/EM-Documentation needed to continue the RMP Mod Review.pdf,78134,0.078,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020/EM-Documentation to continue the RMP Mod Review - Received.pdf,97125,0.097,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020/EM-FY20 RMP Mod Approval Letter.pdf,216066,0.216,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020/EM-raw sludge data - excel spreadsheet - do you have.......pdf,40808,0.041,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020/EM-RMP Mod Applic submitted.pdf,65613,0.066,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020/EM-RMP Modification Applic submitted to Donal Brady.pdf,39227,0.039,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020/EM-RMP Sludge Data - 38 percent vol sol reduc info.pdf,2210215,2.21,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020/FY20 RMP Mod Request Letter.pdf,104768,0.105,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2020/TVS & 38% Reduction.pdf,49985,0.05,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2021/Cadillac-FY21 DT determination.pdf,36356,0.036,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2021/EM-CPLR Notification examples.pdf,749279,0.749,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,06 - Lab Results & Sampling (general)/03-04-2021 - HML Spring.pdf,169383,0.169,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2021-04-06 - HML Multiple Analysis Report 406309 - Spring Pathogen Testing Digester 4 - Fecal Coliform 337 MPN-g (collected 2021-03-03).pdf,169383,0.169,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,"05 - Biosolids & Land Application/2021-06 - WWTP Handwritten Sludge Data Log - June 2021 - Raw Sludge 98F, Transfers, Supernatant.pdf",12378014,12.378,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2021-10-14 - Bulk Biosolids Generator Certification Statement - Class B Pathogen Reduction - Anaerobic Digestion (signed).pdf,239879,0.24,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2022/Biosolids Dry Tons Calc Spring 2022.pdf,87143,0.087,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2022/RE_ Concerning your submission #HPC-K20Z-68T3J_ Annual Report Form For Reporting Biosolids.pdf,98725,0.099,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2022/TVS & 38% Reduction 2022.pdf,56606,0.057,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2022/wrd-biosolids-land-application-Fall 2022.pdf,83753,0.084,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2023/Biosolids CPLR 21N08W30-AB01.pdf,87095,0.087,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2023/Biosolids Lab&Hauling Sheet Fall 2023.pdf,37552,0.038,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2023/Biosolids Land-App Ammounts Fall 2023.pdf,84257,0.084,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2023/Biosolids Land-App Ammounts Spring 2023.pdf,84253,0.084,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2023/TVS & 38% Reduction 2023.pdf,56085,0.056,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2024/Biosolids Lab&Hauling Sheet Fall 2024.pdf,37215,0.037,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,05 - Biosolids & Land Application/2024/TVS & 38% Reduction 2024.pdf,56511,0.057,Second byte-identical copy within the numbered archive; one copy retained
2,DELETE - verified duplicate,Internal duplicates inside curated 00-21,07 - Inspections & Evaluations/2024/2024 Recon Report.pdf,41220,0.041,Second byte-identical copy within the numbered archive; one copy retained
