"Created","Name","Description","Category","SystemId","Program","FunctionalArea","SourceNumber","SourceType","Url","LocalPath","DownloadStatus","Error"
"2012-03-26","Cadillac WWTP Septage Information.pdf","","Conversion - Compliance Action","-605910068122278034","WRD - NPDES","Permit","MI0020257 v5.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-605910068122278034","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2012-03-26__-605910068122278034__Cadillac WWTP Septage Information.pdf.pdf","Downloaded",""
"2020-08-13","DMR Daily - MI0020257 _07_01_2020_to_07_31_2020_V1.docx","DMR Daily Data for period 07/01/2020 - 07/31/2020_V1","Schedule - DMR Documents","-603957263521988219","WRD - NPDES","Permit","MI0020257 v6.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-603957263521988219","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-08-13__-603957263521988219__DMR Daily - MI0020257 _07_01_2020_to_07_31_2020_V1.docx.pdf","Downloaded",""
"2022-03-25","19.10.Eff.AddlMonit.WET.ERM.pdf","nForm Document","Form Submission Attachments","-624552684400765787","WRD - NPDES","Application/Request","HPG-1ZSF-KC99G","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/-624552684400765787","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-03-25__-624552684400765787__19.10.Eff.AddlMonit.WET.ERM.pdf.pdf","Downloaded",""
"2020-03-30","EM-RMP Sludge Data - 38 percent vol sol reduc info.msg","from WWTP","NPDES Submittal Docs","-640586683954684380","WRD - NPDES","Application/Request","HNX-E8Q7-TQ4BF","Schedule - Biosolids Residuals Management Program (RMP) Submittal or Modification","https://mienviro.michigan.gov/ncore/downloadpdf/-640586683954684380","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-03-30__-640586683954684380__EM-RMP Sludge Data - 38 percent vol sol reduc info.msg.pdf","Downloaded",""
"2026-05-19","MI0020257_2026-04-01_to_2026-04-30_DMR.pdf","","Schedule - DMR Documents","-609203971089774878","WRD - NPDES","Permit","MI0020257 v7.0","Schedule - DMR","https://mienviro.michigan.gov/ncore/downloadpdf/-609203971089774878","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2026-05-19__-609203971089774878__MI0020257_2026-04-01_to_2026-04-30_DMR.pdf.pdf","Downloaded",""
"2016-12-16","DMR Daily - MI0020257 _11_01_2016_to_11_30_2016_V1.docx","DMR Daily Data for period 11/01/2016 - 11/30/2016_V1","Schedule - DMR Documents","-570299436410721715","WRD - NPDES","Permit","MI0020257 v5.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-570299436410721715","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2016-12-16__-570299436410721715__DMR Daily - MI0020257 _11_01_2016_to_11_30_2016_V1.docx.pdf","Downloaded",""
"2022-03-25","19.12.Eff.FollowUp.WET.ERM.pdf","nForm Document","Form Submission Attachments","-590765037392295649","WRD - NPDES","Application/Request","HPG-1ZSF-KC99G","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/-590765037392295649","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-03-25__-590765037392295649__19.12.Eff.FollowUp.WET.ERM.pdf.pdf","Downloaded",""
"2017-02-14","DMR Daily - MI0020257 _01_01_2017_to_01_31_2017_V1.docx","DMR Daily Data for period 01/01/2017 - 01/31/2017_V1","Schedule - DMR Documents","-563435129997574625","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-563435129997574625","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-02-14__-563435129997574625__DMR Daily - MI0020257 _01_01_2017_to_01_31_2017_V1.docx.pdf","Downloaded",""
"2018-09-19","RE_ Cadillac WWTP - IPP PFAS Interim Report Review (1).msg","","Industrial Pretreatment Program (IPP)","-343730904032096154","n/a","Site","15637","Site","","","No download link",""
"2025-10-21","Biosolids Dry Tons Calc 12.18.24.xls","nForm Document","Form Submission Attachments","-318807129627192999","WRD - NPDES","Application/Request","HQG-GM42-A2DBC","Schedule - Biosolids Annual Report","","","No download link",""
"2025-07-30","Inspection Report.docx","","Inspection Report","-510682859352455980","WRD - NPDES","Evaluation","E-PP139012015623","NPDES Compliance Evaluation Inspection (CEI) (06/10/2025)","https://mienviro.michigan.gov/ncore/downloadpdf/-510682859352455980","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2025-07-30__-510682859352455980__Inspection Report.docx.pdf","Downloaded",""
"2017-04-03","REC BOAT TRAILER.docx v1","REC BOAT TRAILER.docx","Applicant Attachments","-505155985048363429","WRD - NPDES","Application/Request","2Q7-HQ21-P66B","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/-505155985048363429","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-04-03__-505155985048363429__REC BOAT TRAILER.docx v1.pdf","Downloaded",""
"2025-01-24","RE_ Cadillac MAHL - December 2024.msg","Revised response on MAHL comments.","Industrial Pretreatment Program (IPP)","-536555223081369280","WRD - NPDES","Application/Request","HPV-DHMB-MCAGV","Schedule - Submit MAHL and proposed local limits","https://mienviro.michigan.gov/ncore/downloadpdf/-536555223081369280","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2025-01-24__-536555223081369280__RE_ Cadillac MAHL - December 2024.msg.pdf","Downloaded",""
"2026-03-26","IPP Annual Report.msg","Comments on the annual report.","Industrial Pretreatment Program (IPP)","-493491631835091944","WRD - NPDES","Application/Request","HQM-9QCZ-PE5QR","Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-493491631835091944","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2026-03-26__-493491631835091944__IPP Annual Report.msg.pdf","Downloaded",""
"2022-03-24","HPG-1ZNB-Y56ZQ V1.pdf v1","Submission PDF","Misc. Application and Request Docs","-475799617271843387","WRD - NPDES","Application/Request","HPG-1ZNB-Y56ZQ","Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-475799617271843387","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-03-24__-475799617271843387__HPG-1ZNB-Y56ZQ V1.pdf v1.pdf","Downloaded",""
"2017-08-17","DMR Daily - MI0020257 _05_01_2017_to_05_31_2017_V2.docx","DMR Daily Data for period 05/01/2017 - 05/31/2017_V2","Schedule - DMR Documents","-486435104065967818","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-486435104065967818","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-08-17__-486435104065967818__DMR Daily - MI0020257 _05_01_2017_to_05_31_2017_V2.docx.pdf","Downloaded",""
"2018-11-26","Cadillac WWTP BOD Exceed 112618.msg","","NPDES Misc. Site Docs","-463334436691465071","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/-463334436691465071","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-11-26__-463334436691465071__Cadillac WWTP BOD Exceed 112618.msg.pdf","Downloaded",""
"2011-02-15","CadillacWWTP lab.PDF","","Conversion - Application / Request","-438405291240013169","WRD - NPDES","Evaluation","E-3F12-26-C65D","CSI-Conventionals Only (02/03/2011)","https://mienviro.michigan.gov/ncore/downloadpdf/-438405291240013169","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2011-02-15__-438405291240013169__CadillacWWTP lab.PDF.pdf","Downloaded",""
"2017-05-17","email addn reporting BOD exceed 051717 ul MiW.msg","","NPDES Misc. Site Docs","-389607197290388061","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/-389607197290388061","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-05-17__-389607197290388061__email addn reporting BOD exceed 051717 ul MiW.msg.pdf","Downloaded",""
"2024-10-09","IU Permit notes.msg","Comments on IU permits version 2.","Industrial Pretreatment Program (IPP)","-369627156666323289","WRD - NPDES","Application/Request","HPV-DHMY-FDEJP","Schedule - Submit draft IU permits","https://mienviro.michigan.gov/ncore/downloadpdf/-369627156666323289","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2024-10-09__-369627156666323289__IU Permit notes.msg.pdf","Downloaded",""
"2022-11-22","Cadillac Casting Meeting 11-22-22.docx","Claire Lowe meeting notes with Cadillac Casting. Information updated on 11/30/22.","Industrial Pretreatment Program (IPP)","-310938013515273317","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/-310938013515273317","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2022-11-22__-310938013515273317__Cadillac Casting Meeting 11-22-22.docx.pdf","Downloaded",""
"2026-03-25","MI0020257_2025-01-01_to_2025-01-31_2_DMR.pdf","","Schedule - DMR Documents","-367073813989245298","WRD - NPDES","Permit","MI0020257 v7.0","Schedule - DMR","https://mienviro.michigan.gov/ncore/downloadpdf/-367073813989245298","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2026-03-25__-367073813989245298__MI0020257_2025-01-01_to_2025-01-31_2_DMR.pdf.pdf","Downloaded",""
"2017-04-03","Kar Lab Biosolids 3-14-2016.pdf v1","Kar Lab Biosolids 3-14-2016.pdf","Applicant Attachments","-308826788854237261","WRD - NPDES","Application/Request","2Q7-HQ21-P66B","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/-308826788854237261","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-04-03__-308826788854237261__Kar Lab Biosolids 3-14-2016.pdf v1.pdf","Downloaded",""
"2023-02-01","Biosolids CPLR 21N08W30-AB03.xls","","NPDES Submittal Docs","-167581100178037291","WRD - NPDES","Application/Request","HPN-5DCS-H4WTR","Schedule - Biosolids Annual Report","","","No download link",""
"2018-11-15","EM-FY18 LA docs and DTs submitted for Biosolids AR - Questions.msg","DEQ to facility","NPDES Submittal Docs","-277633430264230949","WRD - NPDES","Application/Request","HNH-M790-67ZPK","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-277633430264230949","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-11-15__-277633430264230949__EM-FY18 LA docs and DTs submitted for Biosolids AR - Questions.msg.pdf","Downloaded",""
"2018-10-29","FY18 Applier Certification-Management Practices.pdf v1","Land App-Management Practices.pdf; signed","Applicant Attachments","-301703658211288257","WRD - NPDES","Application/Request","HNH-M790-67ZPK","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-301703658211288257","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-10-29__-301703658211288257__FY18 Applier Certification-Management Practices.pdf v1.pdf","Downloaded",""
"2020-12-09","DMR Daily - MI0020257 _11_01_2020_to_11_30_2020_V1.docx","DMR Daily Data for period 11/01/2020 - 11/30/2020_V1","Schedule - DMR Documents","-271713624464570818","WRD - NPDES","Permit","MI0020257 v6.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-271713624464570818","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2020-12-09__-271713624464570818__DMR Daily - MI0020257 _11_01_2020_to_11_30_2020_V1.docx.pdf","Downloaded",""
"2019-06-17","DMR Summary - MI0020257 _05_01_2019_to_05_31_2019_V1.docx","DMR Summary Data for period 05/01/2019 - 05/31/2019_V1","Schedule - DMR Documents","-266144883424227380","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-266144883424227380","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2019-06-17__-266144883424227380__DMR Summary - MI0020257 _05_01_2019_to_05_31_2019_V1.docx.pdf","Downloaded",""
"2018-10-29","FY18 Biosolids Metals and Nutrient Results.pdf v1","Pace Biosolids 3-28-2018.pdf; Spring 2018 (March);","Applicant Attachments","-276971073099901928","WRD - NPDES","Application/Request","HNH-M790-67ZPK","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-276971073099901928","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-10-29__-276971073099901928__FY18 Biosolids Metals and Nutrient Results.pdf v1.pdf","Downloaded",""
"2017-02-14","DMR Summary - MI0020257 _01_01_2017_to_01_31_2017_V1.docx","DMR Summary Data for period 01/01/2017 - 01/31/2017_V1","Schedule - DMR Documents","-241954493317709276","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-241954493317709276","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-02-14__-241954493317709276__DMR Summary - MI0020257 _01_01_2017_to_01_31_2017_V1.docx.pdf","Downloaded",""
"2024-09-14","24.08.08.AMR.Trace.pdf","nForm Document","Form Submission Attachments","-247854643893151782","WRD - NPDES","Application/Request","HQ6-MRKV-Q3MJJ","Schedule - Certification of Completion of Additional Monitoring Requirements","https://mienviro.michigan.gov/ncore/downloadpdf/-247854643893151782","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2024-09-14__-247854643893151782__24.08.08.AMR.Trace.pdf.pdf","Downloaded",""
"2019-10-28","FY19 Metals and Nutrient Results.pdf v1","Pace Biosolids 4-8-2019.pdf; April 19' by PACE;","Applicant Attachments","-238039900655589400","WRD - NPDES","Application/Request","HNT-5SPH-XVKKZ","Schedule - Biosolids Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-238039900655589400","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2019-10-28__-238039900655589400__FY19 Metals and Nutrient Results.pdf v1.pdf","Downloaded",""
"2015-09-29","Cadillac WWTP CCH Petition.pdf","","NPDES Individual Permit","-264868687133678095","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-264868687133678095","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2015-09-29__-264868687133678095__Cadillac WWTP CCH Petition.pdf.pdf","Downloaded",""
"2025-03-27","Cadillac News Affidavit of Publication 03-19-2025.pdf","nForm Document","Form Submission Attachments","-181957830977451756","WRD - NPDES","Application/Request","HQB-BNKM-1SC3Q","Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/-181957830977451756","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2025-03-27__-181957830977451756__Cadillac News Affidavit of Publication 03-19-2025.pdf.pdf","Downloaded",""
"2018-08-31","Cadillac WWTP DMRQA 38 083118.pdf","","NPDES Misc. Site Docs","-295355443072597213","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/-295355443072597213","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-08-31__-295355443072597213__Cadillac WWTP DMRQA 38 083118.pdf.pdf","Downloaded",""
"2017-04-03","REC BOAT CRUISER.docx v1","REC BOAT CRUISER.docx","Applicant Attachments","-123817907349178312","WRD - NPDES","Application/Request","2Q7-HQ21-P66B","Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)","https://mienviro.michigan.gov/ncore/downloadpdf/-123817907349178312","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-04-03__-123817907349178312__REC BOAT CRUISER.docx v1.pdf","Downloaded",""
"2019-02-27","Pre-Public Note Ltr_Cadillac WWTP.msg","","NPDES Individual Permit","-150348501006616963","WRD - NPDES","Permit","MI0020257 v6.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-150348501006616963","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2019-02-27__-150348501006616963__Pre-Public Note Ltr_Cadillac WWTP.msg.pdf","Downloaded",""
"2017-08-17","DMR Daily - MI0020257 _07_01_2017_to_07_31_2017_V1.docx","DMR Daily Data for period 07/01/2017 - 07/31/2017_V1","Schedule - DMR Documents","-111396327202170199","WRD - NPDES","Permit","MI0020257 v5.1","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-111396327202170199","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2017-08-17__-111396327202170199__DMR Daily - MI0020257 _07_01_2017_to_07_31_2017_V1.docx.pdf","Downloaded",""
"2021-04-16","Notification of WRDs approach to PFAS in Biosolids – an Interim Strategy.msg","Notification of WRDs approach to PFAS in Biosolids – an Interim Strategy.msg","Misc Site Docs","-87438577420274852","n/a","Site","15637","Site","https://mienviro.michigan.gov/ncore/downloadpdf/-87438577420274852","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2021-04-16__-87438577420274852__Notification of WRDs approach to PFAS in Biosolids – an Interim Strategy.msg.pdf","Downloaded",""
"2016-08-12","DMR Summary - MI0020257 _07_01_2016_to_07_31_2016_V1.docx","DMR Summary Data for period 07/01/2016 - 07/31/2016_V1","Schedule - DMR Documents","-41646711706265012","WRD - NPDES","Permit","MI0020257 v5.0","NPDES Individual Permit","https://mienviro.michigan.gov/ncore/downloadpdf/-41646711706265012","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2016-08-12__-41646711706265012__DMR Summary - MI0020257 _07_01_2016_to_07_31_2016_V1.docx.pdf","Downloaded",""
"2014-11-26","201411261120.pdf","Cadillac WWTP Inspection Complete Checklist Inspection ID 56545","Conversion - Application / Request","-56918685861159494","WRD - NPDES","Evaluation","E-832F-E9-D657","NPDES CSI-Toxics (10/14/2014)","https://mienviro.michigan.gov/ncore/downloadpdf/-56918685861159494","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2014-11-26__-56918685861159494__201411261120.pdf.pdf","Downloaded",""
"2019-12-18","HNV-XK97-EV0GR V1.pdf v1","Submission PDF","Misc. Application and Request Docs","-30690039028977475","WRD - NPDES","Application/Request","HNV-XK97-EV0GR","Schedule - IPP PFAS Status Report","https://mienviro.michigan.gov/ncore/downloadpdf/-30690039028977475","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2019-12-18__-30690039028977475__HNV-XK97-EV0GR V1.pdf v1.pdf","Downloaded",""
"2023-04-10","IPP News Affidavit 2023.pdf","nForm Document","Form Submission Attachments","6846973406582359","WRD - NPDES","Application/Request","HPS-A3KN-2FH30","Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report","https://mienviro.michigan.gov/ncore/downloadpdf/6846973406582359","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2023-04-10__6846973406582359__IPP News Affidavit 2023.pdf.pdf","Downloaded",""
"2018-05-08","IMG_0027-cas.JPG","taken during field inspection","NPDES Biosolids Evaluation","-28324926175105492","WRD - NPDES","Evaluation","E-DHWW-FYB-ZBN","Biosolids Audit (05/11/2018)","https://mienviro.michigan.gov/ncore/downloadpdf/-28324926175105492","F:\WWTP DOCUMENT DIVE\Cadillac_MiEnviro_2011-2026\documents\2018-05-08__-28324926175105492__IMG_0027-cas.JPG.pdf","Downloaded",""
